ID,Name,Description,Icon,Level{Item}
14080,Sephirotic Barding,"A suit of chocobo armor designed to resemble Sephirot, the Fiend.",58626,1
14081,Egg Hunter Barding,A suit of chocobo armor equipped with a basket for hunting eggs during Hatching–tide.,58629,1
14082,Kongamato Whistle,"A small, conch-like whistle used to summon a Gnath-trained kongamato.",26039,1
14083,Zu Horn,This horn of bone emits a howling blare that summons your trained zu mount.,26038,1
14084,Bennu Horn,This horn of bone emits a golden tone that summons a mythical bennu.,26038,1
14085,White Lanner Whistle,This whistle emits a shrill tone that is said to summon a legendary falcon of the mists.,26039,1
14086,Rose Lanner Whistle,This whistle emits a shrill tone that is said to summon a legendary falcon of fury.,26039,1
14087,Round Lanner Whistle,This whistle emits a shrill tone that is said to summon a legendary falcon of the heavens.,26039,1
14088,Warring Lanner Whistle,This whistle emits a shrill tone that is said to summon a legendary falcon of catastrophe.,26039,1
14089,Gloria Ignition Key,This ignition key winds the gears of the Gloria-class airship. Remember to keep your balance.,26014,1
14090,OFC Whistle,A small hand-carved whistle that emits a high-pitched tone recognized as a feeding call by the original fat chocobo.,26012,1
14091,Wind-up Gnath,"<click> <click> He will obey.

Use item to acquire the wind-up Gnath minion.",59570,1
14092,Wind-up Vath,"<click> <click> He seeks purpose. So he will follow you. Everywhere.

Use item to acquire the wind-up Vath minion.",59571,1
14093,Wind-up Garuda,"Hopefully she will not HEEHEE haha HEEE!!! too loudly in your ear.

Use item to acquire the wind-up Garuda minion.",59572,1
14094,Wind-up Titan,"Placing this wind-up Titan on an elevated surface may compel it to knock everything else to the ground. 

Use item to acquire the wind-up Titan minion.",59573,1
14095,Wind-up Leviathan,"Your flesh cannot feed this minion of the deep. 

Use item to acquire the wind-up Leviathan minion. ",59574,1
14096,Wind-up Nero tol Scaeva,"Better engineered than the wind-up Cid. In every way. 

Use item to acquire the Nero tol Scaeva minion.",59575,1
14097,Faustlet,"He will shelter you from the sturms. 

Use item to acquire the faustlet minion.",59576,1
14098,Calca,"Whether she is cute or creepy has been oft debated, but all agree it is best not to leave her to her own devices.  

Use item to acquire the Calca minion.",59577,1
14099,Brina,"Collectors warn that one who wishes to complete the set should be well versed in the art of combat. 

Use item to acquire the Brina minion.",59578,1
14100,Morpho,"With blue wings practically glowing, this butterfly feels almost like a spirit. Almost. 

Use item to acquire the morpho minion.",59579,1
14101,Poro Roggo,"Enchanted familiar though it may be, kissing it will do nothing to alter its corporeal form. 

Use item to acquire the Poro Roggo minion.",59580,1
14102,Spoony Bard,"Although there are many different accounts of what was actually said during the famous altercation, all agree on the single utterance that became his legacy.  

Use item to acquire the spoony bard minion.",59581,1
14103,Fenrir Pup,"This stray hoarhound pup is as feisty as the leader of his pack, and just as aloof. 

Use item to acquire the Fenrir pup minion.",59582,1
14104,Goblin Cup,Goblins fill these iron cups with rot-tea. It should probably be scoured before use.,26106,1
14105,Goblin Dice,A pair of precisely carved and balanced dice used for goblin gambling games.,26253,1
14106,Millkeep's Claw Hammer,,35055,180
14107,Forgekeep's File,,35155,180
14108,Hammerkeep's Pliers,,35254,180
14109,Gemkeep's Grinding Wheel,,35355,180
14110,Hidekeep's Awl,,35456,180
14111,Boltkeep's Spinning Wheel,,35556,180
14112,Cauldronkeep's Mortar,,35656,180
14113,Galleykeep's Culinary Knife,,35755,180
14114,Minekeep's Sledgehammer,,38055,180
14115,Fieldkeep's Scythe,,38154,180
14116,Handmaster's Tool Belt,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54145,180
14117,Handmaster's Earrings,,55329,180
14118,Handmaster's Necklace,,54914,180
14119,Handmaster's Armillae,,55719,180
14120,Handmaster's Ring,,54572,180
14121,Landmaster's Survival Belt,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54146,180
14122,Landmaster's Earrings,,55328,180
14123,Landmaster's Choker,,54917,180
14124,Landmaster's Wristbands,,55722,180
14125,Landmaster's Ring,,54569,180
14126,Master Carpenter IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced woodworking recipes that can only be learned by highly skilled carpenters.,26157,1
14127,Master Blacksmith IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced smithing recipes that can only be learned by highly skilled blacksmiths.,26157,1
14128,Master Armorer IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced armorcraft recipes that can only be learned by highly skilled armorers.,26157,1
14129,Master Goldsmith IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced goldsmithing recipes that can only be learned by highly skilled goldsmiths.,26157,1
14130,Master Leatherworker IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced leatherworking recipes that can only be learned by highly skilled leatherworkers.,26157,1
14131,Master Weaver IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced clothcraft recipes that can only be learned by highly skilled weavers.,26157,1
14132,Master Alchemist IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced alchemy recipes that can only be learned by highly skilled alchemists.,26157,1
14133,Master Culinarian IV,This esoteric tome─the fourth in an equally esoteric series─contains advanced cooking recipes that can only be learned by highly skilled culinarians.,26157,1
14134,Spiced Cider,"A warmed jug filled with piquant apple juice mulled with zested ginger and cloves, complete with a stick of cinnamon.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24405,180
14135,Apple Strudel,"A handful of chopped apples glazed with birch syrup are thinly wrapped in a warm flaky crust, topped with just a sprinkling of cinnamon.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24079,210
14136,Peperoncino,"Noodles tossed in mature olive oil that has been infused with solstice garlic and dragon peppers.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24016,180
14137,Boscaiola,"A hearty dish of chewy noodles, heaped with a generous portion of seasonal mushrooms and drowned in tomato sauce.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24017,210
14138,Loaghtan Steak,"A tough cut of loaghtan meat soaked in a marinade of paprika, sherry, and thyme and grilled over an open flame.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24355,210
14139,Oyster Confit,"A serving of succulent Coerthan oysters on the half shell, simmered in rich olive oil and seasoned with fresh spices.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24320,180
14140,Angler Stew,"A thick, creamy stew brimming with tender chunks of fish, onions, and chives.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24109,210
14141,Sweet Gnomefish,"A gnomefish boiled in sweet birch syrup. The glaze preserves the fish for days after cooking.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24301,180
14142,Golden Apple,"A mildly sweet apple with a tart aftertaste, this rare fruit is highly sought after amongst bakers.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",25320,180
14143,Solstice Garlic,"Favored by chefs for leaving one's breath scant of odor after a meal, this zesty garlic is often used in gourmet dishes.",25006,180
14144,Mature Olive Oil,A rich-tasting oil produced with pressed olives at the peak of ripeness.,25451,180
14145,Loaghtan Fillet,"Taken from the upper loin of a domesticated loaghtan, this meat is tender enough that it does not require any preparation before cooking.",25159,180
14146,High Mythrite Ingot,An ingot of smelted lumythrite.,20824,210
14147,Eikon Mythrite,Mythrite blessed by a primal.,20818,210
14148,Lumythrite Ore,"An uncut, unpolished stone containing what appears to be lumythrite.",21221,210
14149,Eikon Iron Ingot,An ingot of smelted iron blessed by a primal.,20815,210
14150,Eikon Metal,A heavy piece of unidentifiable metal blessed by a primal.,20822,210
14151,Smithsonite Ore,This slightly lustrous ore is characterized by its extremely high zinc content.,21473,210
14152,Eikon Cloth,Finely woven cloth blessed by a primal.,21621,210
14153,Eikon Fiber,Tightly spun thread blessed by a primal.,21657,210
14154,Frost Cotton Boll,A soft and fluffy variety of cotton named for its resemblance to morning hoarfrost.,25032,210
14155,Eikon Leather,A large piece of cured beastkin skin blessed by a primal.,22005,210
14156,Eikon Hide,"The skin of a large, yet unidentifiable creature, blessed by a primal.",22007,210
14157,Treated Camphorwood Lumber,"A processed length of camphor lumber, treated with an alchemical agent to harden the wood.",22459,210
14158,Camphorwood Lumber,"Processed camphor lumber. Its piquant aroma remains years after harvesting, making it a favorite for use in armoires and furnishings.",22457,210
14159,Camphorwood Log,A rough-cut log of camphorwood timber.,22405,210
14160,Camphorwood Branch,The thick branch of a camphorwood tree.,22416,210
14161,Camphor,"The waxy, crystallized remnants of a liquid drawn from steamed bits of camphorwood.",22610,210
14162,,,0,0
14163,,,0,0
14164,Gobcraft Resin,A synthetic resin created by the goblins to protect leatherwork and carpentry from the elements.,22652,210
14165,,,0,0
14166,,,0,0
14167,,,0,0
14168,,,0,0
14169,,,0,0
14170,,,0,0
14171,Grade 3 Strength Dissolvent,"When applied to items such as battle gear, this alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to strength, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",20670,210
14172,Grade 3 Dexterity Dissolvent,"When applied to items such as battle gear, this alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to dexterity, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",20674,210
14173,Grade 3 Vitality Dissolvent,"When applied to items such as battle gear, this alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to vitality, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",20672,210
14174,Grade 3 Intelligence Dissolvent,"When applied to items such as battle gear, this alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to intelligence, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",20671,210
14175,Grade 3 Mind Dissolvent,"When applied to items such as battle gear, this alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to mind, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",20675,210
14176,Max-Potion of Strength,"This extremely powerful concoction temporarily increases strength.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",20701,210
14177,Max-Potion of Dexterity,"This extremely powerful concoction temporarily increases dexterity.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",20702,210
14178,Max-Potion of Vitality,"This extremely powerful concoction temporarily increases vitality.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",20703,210
14179,Max-Potion of Intelligence,"This extremely powerful concoction temporarily increases intelligence.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",20704,210
14180,Max-Potion of Mind,"This extremely powerful concoction temporarily increases mind.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",20705,210
14181,Blank Grade 1 Orchestrion Roll,Blank spools of paper onto which scores of sheet music can be transcribed by means of perforation.,25955,20
